year,month,code,destination,net_mass,fob_etb,fob_usd
2016,04,11029000,Norway,50.00,12675.19,583.52
2016,04,11062000,United Kingdom,105.00,12538.65,577.23
2016,04,61099000,South Africa,155.00,12310.88,566.74
2016,04,09083100,Switzerland,35.00,11881.54,546.98
2016,04,46012100,United States,243.11,11869.71,546.43
2016,04,07129090,Nepal,15.64,11842.50,545.18
2016,04,63051000,United States,5.75,11748.24,540.84
2016,04,19059020,Bulgaria,200.00,11716.32,539.37
2016,04,69120010,Australia,263.00,11710.90,539.12
2016,04,19059090,Switzerland,60.00,11475.31,528.28
2016,04,94016900,Germany,82.00,11435.12,526.43
2016,04,12075000,Israel,500.00,11341.47,522.12
2016,04,33074100,United States,246.00,11278.99,519.24
2016,04,09109900,Germany,210.00,11206.23,515.89
2016,04,06031100,Cameroon,133.17,11126.55,512.22
2016,04,12060000,United States,110.00,11085.08,510.31
2016,04,08045000,Somalia,500.00,10848.45,499.42
2016,04,44190010,Israel,200.00,10817.05,497.97
2016,04,07132000,Norway,135.00,10692.65,492.25
2016,04,71031000,Denmark,0.14,10291.16,473.76
2016,04,09109900,Norway,46.00,9998.65,460.30
2016,04,06031900,Djibouti,116.16,9657.32,444.59
2016,04,08072000,Somalia,1000.00,9329.66,429.50
2016,04,52064200,"Korea, Republic of",181.44,9316.42,428.89
2016,04,11029000,Switzerland,163.00,9245.87,425.64
2016,04,11042200,Switzerland,149.00,9181.19,422.67
2016,04,19059020,Belgium,150.00,9086.31,418.30
2016,04,08109000,Djibouti,1042.00,9012.19,414.89
2016,04,19059090,Norway,45.00,8866.84,408.19
2016,04,11061000,France,100.00,8853.18,407.57
2016,04,11042200,United States,110.00,8790.13,404.66
2016,04,11062000,Malta,60.00,8775.05,403.97
2016,04,06031900,Germany,103.84,8720.52,401.46
2016,04,57050000,Denmark,35.00,8633.52,397.45
2016,04,41131000,Kenya,12.00,8500.70,391.34
2016,04,07069010,Somalia,1960.00,8468.29,389.85
2016,04,11062000,Switzerland,65.00,8245.13,379.57
2016,04,08111000,Nigeria,200.00,8199.47,377.47
2016,04,69120010,Sweden,315.00,8189.59,377.02
2016,04,62071100,Israel,60.00,7961.34,366.51
2016,04,88033000,Germany,9.00,7911.37,364.21
2016,04,64051000,Austria,5.00,7820.21,360.01
2016,04,63022100,Israel,95.00,7788.27,358.54
2016,04,49019900,Turkey,40.00,7700.00,354.48
2016,04,96062900,Italy,75.00,7696.16,354.30
2016,04,06031100,Djibouti,91.52,7639.39,351.69
2016,04,19059020,Djibouti,312.50,7573.54,348.66
2016,04,73219000,South Africa,75.00,7571.93,348.58
2016,04,11061000,Malta,50.00,7564.73,348.25
2016,04,62042900,Malaysia,62.10,7498.44,345.20
2016,04,06031100,Seychelles,89.76,7486.82,344.66
2016,04,11010000,Canada,47.00,7308.45,336.45
2016,04,69120010,Denmark,150.00,7141.15,328.75
2016,04,44201010,Germany,51.00,7097.49,326.74
2016,04,07129090,Gambia,9.35,7090.06,326.40
2016,04,11042900,United States,72.00,7080.18,325.94
2016,04,13021300,United States,268.00,7014.52,322.92
2016,04,11043090,Norway,30.00,7001.80,322.34
2016,04,07020000,Somalia,900.00,6999.30,322.22
2016,04,64051000,France,33.60,6976.32,321.16
2016,04,07129090,Cameroon,9.18,6951.03,320.00
2016,04,11042900,Sweden,100.00,6941.22,319.55
2016,04,12102000,Norway,20.00,6937.51,319.38
2016,04,11032000,Norway,20.00,6937.51,319.38
2016,04,68141000,Australia,117.00,6928.65,318.97
2016,04,21032000,Nigeria,1677.75,6883.21,316.88
2016,04,64051000,United Kingdom,4.00,6836.36,314.72
2016,04,64051000,Canada,4.50,6706.56,308.74
2016,04,39269090,Turkey,34.50,6600.00,303.84
2016,04,68041000,Israel,155.00,6499.68,299.22
2016,04,11010000,Switzerland,100.00,6480.84,298.35
2016,04,07102200,South Africa,300.00,6480.84,298.35
2016,04,07129090,Benin,8.33,6289.28,289.53
2016,04,63024010,Israel,82.00,6273.88,288.82
2016,04,09024000,Australia,33.00,6092.36,280.47
2016,04,71031000,Poland,0.01,6057.54,278.87
2016,04,06031100,Ghana,72.16,6023.29,277.29
2016,04,07081000,Germany,135.60,5933.66,273.16
2016,04,07129090,Togo,7.82,5912.68,272.20
2016,04,07129090,New Zealand,7.65,5800.96,267.05
2016,04,07129090,Cambodia,7.65,5784.15,266.28
2016,04,07129090,Finland,7.65,5784.15,266.28
2016,04,19019010,United States,103.00,5648.53,260.04
2016,04,64051000,Luxembourg,3.50,5587.11,257.21
2016,04,71031000,Germany,0.86,5578.36,256.81
2016,04,12119000,United States,50.00,5575.02,256.65
2016,04,11010000,Sweden,100.00,5400.70,248.63
2016,04,64059000,Kenya,16.00,5400.70,248.63
2016,04,06042000,Turkey,60.00,5375.00,247.44
2016,04,07142000,Djibouti,1398.00,5280.44,243.09
2016,04,19059090,Australia,50.00,5231.76,240.85
2016,04,19054000,Australia,50.00,5231.76,240.85
2016,04,09041200,Finland,40.00,5177.25,238.34
2016,04,11042900,Norway,24.00,5086.64,234.17
2016,04,09019000,Canada,23.00,5086.00,234.14
2016,04,07041000,Saudi Arabia,220.00,5017.37,230.98
2016,04,09012100,Turkey,17.50,5000.00,230.18
2016,04,46021910,Australia,44.00,4954.92,228.11
2016,04,09093200,United States,50.00,4933.21,227.11
2016,04,08044000,Djibouti,261.00,4921.47,226.57
2016,04,09083200,United States,25.00,4885.04,224.89
2016,04,11042200,Australia,100.00,4874.76,224.41
2016,04,41120000,Turkey,4.00,4852.84,223.41
2016,04,11042900,Canada,30.00,4679.12,215.41
2016,04,69120090,United States,262.00,4672.96,215.12
2016,04,12101000,Canada,150.00,4549.77,209.45
2016,04,94036000,United Kingdom,131.00,4536.58,208.85
2016,04,09109900,Netherlands,20.00,4333.12,199.48
2016,04,49090000,Canada,4.50,4328.78,199.28
2016,04,07052900,Djibouti,1600.00,4322.60,199.00
2016,04,07129090,Turkey,5.61,4260.18,196.12
2016,04,75089000,France,4.00,4252.58,195.77
2016,04,11062000,Germany,80.00,4081.23,187.88
2016,04,07129090,Malta,5.27,3984.63,183.44
2016,04,12129900,Djibouti,461.00,3979.05,183.18
2016,04,71171910,United Kingdom,112.00,3897.14,179.41
2016,04,69111000,United States,60.00,3894.13,179.27
2016,04,19042000,United States,50.00,3836.44,176.61
2016,04,11029000,Netherlands,40.00,3813.14,175.54
2016,04,08043000,Djibouti,180.00,3599.92,165.73
2016,04,19019010,Norway,15.00,3500.90,161.17
2016,04,63052000,Israel,1.00,3442.44,158.48
2016,04,11061000,Finland,30.00,3421.86,157.53
2016,04,44201010,United Kingdom,96.00,3305.22,152.16
2016,04,49090000,Israel,4.00,3240.42,149.18
2016,04,57025000,Canada,6.00,3187.01,146.72
2016,04,07049000,Somalia,735.00,3175.61,146.19
2016,04,70131090,Australia,37.00,3172.92,146.07
2016,04,75089000,United Kingdom,92.00,3132.40,144.20
2016,04,92060010,United States,243.11,2967.31,136.60
2016,04,11043090,France,50.00,2950.90,135.85
2016,04,07129090,Italy,3.82,2896.15,133.33
2016,04,19041000,Netherlands,25.00,2816.05,129.64
2016,04,09103000,Switzerland,10.00,2808.36,129.29
2016,04,07092000,Djibouti,10.00,2799.19,128.86
2016,04,06031100,Senegal,33.44,2795.34,128.69
2016,04,11029000,United Kingdom,30.00,2748.17,126.51
2016,04,92060010,Denmark,13.00,2713.39,124.91
2016,04,09011100,Switzerland,15.00,2686.53,123.68
2016,04,69119000,Canada,7.00,2647.53,121.88
2016,04,11061000,United Kingdom,49.00,2646.34,121.83
2016,04,73269090,South Africa,80.00,2592.33,119.34
2016,04,12075000,Canada,10.00,2571.05,118.36
2016,04,39269090,United States,243.11,2538.77,116.87
2016,04,12119000,Switzerland,56.00,2437.12,112.20
2016,04,06021000,United Republic of Tanzania,6.00,2417.78,111.31
2016,04,96019000,Italy,120.00,2368.05,109.02
2016,04,68069000,Sweden,27.00,2213.08,101.88
2016,04,44190010,Germany,16.00,2207.97,101.65
2016,04,94036000,Turkey,12.00,2200.00,101.28
2016,04,71179090,Canada,4.50,2157.89,99.34
2016,04,07061000,Somalia,490.00,2117.07,97.46
2016,04,62021900,Turkey,8.00,2100.00,96.68
2016,04,09012100,Finland,15.00,2053.02,94.51
2016,04,64061000,Hong Kong,28.70,2000.60,92.10
2016,04,08055000,Sudan,614.00,1998.65,92.01
2016,04,07132000,Sudan,208.00,1996.70,91.92
2016,04,07131000,Sudan,181.00,1990.87,91.65
2016,04,70181010,Germany,13.00,1853.17,85.31
2016,04,11042200,Germany,30.00,1850.04,85.17
2016,04,06031900,South Africa,21.12,1826.78,84.10
2016,04,09022000,Canada,20.00,1825.26,84.03
2016,04,44190010,Canada,7.00,1799.76,82.85
2016,04,06031100,Spain,21.12,1765.34,81.27
2016,04,46021910,Israel,20.00,1733.24,79.79
2016,04,46021110,Canada,4.00,1714.18,78.91
2016,04,62041200,Canada,4.00,1713.74,78.89
2016,04,19041000,Finland,15.00,1710.93,78.76
2016,04,07070000,Somalia,100.00,1641.81,75.58
2016,04,10089090,Canada,10.00,1628.17,74.95
2016,04,58050010,Djibouti,20.00,1600.92,73.70
2016,04,42021110,Canada,1.50,1543.02,71.03
2016,04,44151000,Turkey,8.00,1500.00,69.05
2016,04,12059000,Canada,8.00,1396.13,64.27
2016,04,71179010,Israel,5.00,1338.09,61.60
2016,04,57050000,Israel,10.00,1298.04,59.76
2016,04,07039000,Somalia,300.00,1296.16,59.67
2016,04,97011000,United Kingdom,37.00,1296.16,59.67
2016,04,12089000,United States,15.00,1286.44,59.22
2016,04,12040000,Canada,7.00,1259.85,58.00
2016,04,46021990,United Kingdom,32.00,1166.55,53.70
2016,04,44190090,United States,243.11,1153.90,53.12
2016,04,83062910,Djibouti,10.00,1135.78,52.29
2016,04,12060000,Canada,7.00,1079.81,49.71
2016,04,44201010,Djibouti,10.00,941.07,43.32
2016,04,12030000,Canada,5.00,886.99,40.83
2016,04,12101000,Norway,7.00,850.14,39.14
2016,04,09103000,United States,15.00,811.27,37.35
2016,04,06031900,Cameroon,9.38,785.81,36.18
2016,04,66020090,United Kingdom,21.00,734.49,33.81
2016,04,12101000,Switzerland,29.00,686.96,31.62
2016,04,82011000,United Kingdom,18.00,648.08,29.84
2016,04,07122000,Djibouti,63.00,563.34,25.93
2016,04,73239400,Canada,1.00,558.10,25.69
2016,04,07081000,United States,10.00,540.85,24.90
2016,04,92059000,Israel,5.00,540.85,24.90
2016,04,09109900,Denmark,5.00,530.34,24.41
2016,04,96019000,Germany,3.00,473.12,21.78
2016,04,12129300,Djibouti,54.00,465.95,21.45
2016,04,46029000,Turkey,3.50,460.00,21.18
2016,04,52083200,Djibouti,5.00,454.31,20.91
2016,04,08102000,Djibouti,15.00,441.22,20.31
2016,04,46021210,Sweden,2.00,433.93,19.98
2016,04,82052000,United Kingdom,12.00,432.05,19.89
2016,04,19041000,Turkey,5.00,400.00,18.41
2016,04,83061010,Germany,3.00,394.17,18.15
2016,04,07095100,Djibouti,6.00,376.98,17.35
2016,04,49011000,Canada,1.00,360.08,16.58
2016,04,07051100,United Arab Emirates,16.00,293.37,13.51
2016,04,82159900,United Kingdom,7.00,280.83,12.93
2016,04,21039000,United States,5.00,270.42,12.45
2016,04,69029000,Turkey,5.00,250.00,11.51
2016,04,44042000,Germany,2.00,236.45,10.89
2016,04,75089000,Germany,2.00,197.08,9.07
2016,04,69120010,Djibouti,5.00,194.70,8.96
2016,04,69120090,Turkey,3.00,150.00,6.91
2016,04,08044000,Somalia,40.00,138.25,6.36
2016,04,21033000,Switzerland,1.00,134.58,6.20
2016,04,73239990,Germany,1.00,118.12,5.44
2016,04,07104000,Djibouti,5.00,109.41,5.04
2016,05,12074090,China,25953620.00,689936255.32,31761950.06
2016,05,07099900,Somalia,3410635.00,387746119.24,17850305.41
2016,05,06031100,Netherlands,3172995.90,297719222.68,13705821.38
2016,05,09011100,United States,1839060.00,246635867.78,11354144.75
2016,05,09011100,Germany,3918027.50,243151243.23,11193726.35
2016,05,09011100,Saudi Arabia,2464200.00,196424521.10,9042611.95
2016,05,09011100,"Korea, Republic of",1572360.00,160586333.39,7392762.83
2016,05,07099900,Djibouti,695429.24,113527469.51,5226357.93
2016,05,09011100,Japan,1437600.00,104092971.42,4792030.76
2016,05,07132000,Pakistan,4978000.00,98732205.11,4545242.18
2016,05,12074090,China,3420000.00,96054507.86,4421971.53
2016,05,02045000,United Arab Emirates,814760.87,94165761.19,4335021.07
2016,05,12074090,Israel,3343620.00,83980348.84,3866124.77
2016,05,09011100,France,1405800.00,83580644.70,3847723.96
2016,05,09011100,Belgium,910200.00,79142803.63,3643423.22
2016,05,12019000,India,8338000.00,77228879.52,3555313.69
2016,05,09011100,Australia,657540.00,77090017.69,3548921.04
2016,05,09011100,Italy,723600.00,73355237.81,3376986.47
2016,05,12079990,United States,2470500.00,59397992.25,2734449.81
2016,05,01022910,Djibouti,1389900.00,56299618.87,2591812.89
2016,05,09011100,Germany,979200.00,55923332.03,2574490.13
2016,05,09011100,Belgium,618500.00,54382333.29,2503548.61
2016,05,02045000,Saudi Arabia,445791.45,51581917.06,2374628.47
2016,05,07133300,Pakistan,4226000.00,48382547.83,2227342.10
2016,05,01022910,Somalia,1092810.00,44584371.78,2052489.02
2016,05,12074090,China,2090000.00,44218044.18,2035624.74
2016,05,07132000,United Arab Emirates,2201993.00,41512385.23,1911066.85
2016,05,09011100,Saudi Arabia,684000.00,41382866.50,1905104.32
2016,05,09011100,United Kingdom,300330.00,40547008.00,1866624.68
2016,05,07133300,India,2975856.00,39758188.13,1830310.52
2016,05,09011100,France,691200.00,36534722.19,1681914.83
2016,05,09011100,Sudan,708360.00,29670461.85,1365911.30
2016,05,06031900,Netherlands,285297.56,29309814.49,1349308.51
2016,05,07019000,Somalia,4485297.00,28266061.67,1301258.24
2016,05,09011100,Saudi Arabia,540000.00,28114360.83,1294274.53
2016,05,64059000,United States,62995.00,27693828.47,1274914.88
2016,05,01041000,Saudi Arabia,429740.00,25451287.24,1171677.10
2016,05,12074090,United Arab Emirates,1101872.40,24393434.53,1122977.73
2016,05,09011100,Jordan,326400.00,24292033.99,1118309.65
2016,05,09011100,Canada,307200.00,22747443.43,1047202.78
2016,05,09011100,China,249600.00,21530821.71,991194.30
2016,05,01022910,United Arab Emirates,526400.00,21195434.66,975754.40
2016,05,41120000,Hong Kong,27111.92,21058113.50,969432.67
2016,05,01022910,Djibouti,516800.00,20763368.77,955863.79
2016,05,09011100,Russian Federation,266400.00,20154575.92,927837.36
2016,05,64051000,China,23720.77,18987939.70,874130.02
2016,05,06031100,Saudi Arabia,217801.54,18358178.44,845138.29
2016,05,41120000,China,39191.22,18205573.67,838112.97
2016,05,07020000,Somalia,2082917.00,16305010.43,750618.51
2016,05,85171200,Nigeria,4601.56,15959360.23,734706.14
2016,05,06031100,United Kingdom,177823.36,15036511.10,692221.80
2016,05,09011100,Netherlands,120000.00,14885353.05,685263.08
2016,05,09011100,Japan,280800.00,14836459.04,683012.19
2016,05,63022100,Germany,114353.00,14581053.04,671254.30
2016,05,07132000,Bangladesh,743300.00,14561819.88,670368.88
2016,05,01022910,Somalia,351900.00,14188673.10,653190.67
2016,05,06021000,Netherlands,39303.00,14144024.13,651135.21
2016,05,12079990,China,1050000.00,13884245.80,639176.04
2016,05,01022910,Saudi Arabia,330200.00,13196195.46,607500.91
2016,05,12074090,Turkey,494000.00,13162913.91,605968.76
2016,05,41131000,China,43904.25,12886827.63,593258.83
2016,05,07133300,Turkey,1056000.00,12528227.61,576750.30
2016,05,07133300,Russian Federation,863472.00,12389789.11,570377.13
2016,05,12079990,India,571000.00,12195674.96,561440.88
2016,05,61152900,Germany,36058.00,12116438.21,557793.13
2016,05,71031000,India,517.58,12114872.20,557721.04
2016,05,09011100,Sweden,152400.00,11820531.55,544170.75
2016,05,09011100,"Korea, Republic of",206400.00,11741827.50,540547.53
2016,05,06031100,Norway,132626.56,11423217.66,525879.99
2016,05,41131000,Hong Kong,25471.93,11297836.47,520107.93
2016,05,41131000,China,37234.75,10945797.70,503901.45
2016,05,09011100,"Taiwan, Province of China",103200.00,10819890.70,498105.19
2016,05,07133300,Portugal,1104000.00,10608840.74,488389.28
2016,05,07133300,South Africa,853000.00,10604176.41,488174.55
2016,05,12074090,Japan,475000.00,10534958.77,484988.04
2016,05,12074090,Viet Nam,473000.00,10406744.22,479085.55
2016,05,61099000,France,46300.00,10060212.65,463132.60
2016,05,09011100,United Kingdom,86400.00,10013887.30,460999.96
2016,05,09011100,Spain,86400.00,10013887.30,460999.96
2016,05,26159000,China,11000.00,9968274.00,458900.11
2016,05,12074090,Greece,304000.00,9752504.41,448966.92
2016,05,25232900,Djibouti,4220000.00,9651056.70,444296.67
2016,05,09011100,Greece,152520.00,9410145.75,433206.08
2016,05,09041100,Sudan,143880.00,9394635.21,432492.03
2016,05,07133300,Bulgaria,768000.00,9300841.05,428174.12
2016,05,09011100,Spain,98460.00,8962311.97,412589.57
2016,05,09011100,China,172800.00,8872638.18,408461.34
2016,05,07133300,Yemen,721900.00,8834875.87,406722.92
2016,05,09011100,United States,172800.00,8818013.96,405946.66
2016,05,19059020,United States,169501.00,8723067.77,401575.71
2016,05,07139000,Indonesia,360000.00,8718588.13,401369.49
2016,05,12074090,Japan,380000.00,8718171.50,401350.31
2016,05,09011100,"Korea, Democratic People's Rep. of",84000.00,8539768.31,393137.33
2016,05,52052200,Turkey,160600.77,8534310.84,392886.09
2016,05,07133300,Kenya,1034920.00,8440357.68,388560.85
2016,05,42032900,United States,18784.10,8186886.15,376892.02
2016,05,09011100,Israel,134400.00,8179051.78,376531.36
2016,05,41120000,Thailand,5394.50,7872053.43,362398.36
2016,05,09011100,Russian Federation,153600.00,7574142.50,348683.71
2016,05,09011100,Portugal,64800.00,7510415.47,345749.97
2016,05,01041000,Saudi Arabia,119265.00,7436925.24,342366.77
2016,05,17031000,Djibouti,3292300.00,7414467.69,341332.91
2016,05,09011100,Germany,76800.00,7071140.28,325527.47
2016,05,61051000,Germany,28211.00,6915654.30,318369.51
2016,05,15219020,Germany,36000.00,6882226.56,316830.63
2016,05,09011100,"Korea, Democratic People's Rep. of",67245.00,6864527.08,316015.81
2016,05,62063000,Germany,25634.00,6804962.54,313273.70
2016,05,64051000,Kenya,40600.00,6777916.01,312028.58
2016,05,09103000,India,319700.00,6540291.48,301089.28
2016,05,12079990,Viet Nam,480000.00,6479942.96,298311.07
2016,05,06031100,United Arab Emirates,76159.75,6405923.57,294903.51
2016,05,07136000,India,254000.00,6174623.27,284255.36
2016,05,25231000,Djibouti,3500000.00,6107779.93,281178.15
2016,05,10089010,Israel,209985.40,6084602.20,280111.14
2016,05,07132000,Iraq,278000.00,6018142.25,277051.59
2016,05,09011100,Mexico,54000.00,5865539.26,270026.34
2016,05,07133300,El Salvador,360000.00,5794706.16,266765.47
2016,05,12079990,Germany,223600.00,5768739.95,265570.09
2016,05,63041900,Italy,66847.00,5656727.97,260413.49
2016,05,07139000,Malaysia,240000.00,5651648.64,260179.66
2016,05,12072900,Saudi Arabia,62000.00,5547076.14,255365.56
2016,05,09011100,Norway,54000.00,5460971.14,251401.62
2016,05,12019000,Turkey,506000.00,5401794.39,248677.36
2016,05,09011100,United Arab Emirates,93142.00,5330460.92,245393.44
2016,05,41120000,India,11949.00,5303569.19,244155.45
2016,05,41120000,China,12980.75,5193769.61,239100.71
2016,05,19059020,United Arab Emirates,155261.00,5178354.75,238391.07
2016,05,12074090,Hong Kong,190000.00,5159497.50,237522.96
2016,05,09011100,Denmark,56400.00,5124091.07,235892.99
2016,05,12011000,Kenya,630000.00,5049320.31,232450.84
2016,05,12074090,United States,194000.00,4898888.15,225525.53
2016,05,41120000,Viet Nam,4415.00,4828144.90,222268.79
2016,05,41139000,Hong Kong,15745.90,4827665.67,222246.73
2016,05,13019000,Germany,17000.00,4801048.20,221021.37
2016,05,41120000,Philippines,4904.40,4735836.51,218019.28
2016,05,41120000,Italy,11560.00,4626200.40,212972.06
2016,05,12011000,India,528000.00,4614152.86,212417.44
2016,05,12072900,Yemen,53000.00,4588824.49,211251.42
2016,05,12074090,India,484000.00,4524122.96,208272.82
2016,05,12079990,United Kingdom,194000.00,4452776.57,204988.31
2016,05,42032100,Germany,3440.00,4405462.52,202810.16
2016,05,54076900,"Iran, Islamic Republic of",64570.00,4365048.40,200949.65
2016,05,01061300,Egypt,104380.00,4354520.23,200464.97
2016,05,12079990,India,190000.00,4328531.55,199268.56
2016,05,07020000,Djibouti,902862.75,4254660.34,195867.82
2016,05,07133300,United Kingdom,320000.00,4217103.36,194138.84
2016,05,41139000,China,19038.00,4167978.14,191877.31
2016,05,07133300,Nicaragua,332000.00,4039678.03,185970.88
2016,05,52051200,China,91431.00,4018166.99,184980.60
2016,05,09011100,Finland,38400.00,3971806.46,182846.34
2016,05,62082100,Germany,10105.00,3920130.51,180467.38
2016,05,06021000,Belgium,7202.50,3910638.38,180030.40
2016,05,25232100,Kenya,2000000.00,3901002.88,179586.82
2016,05,08039000,Somalia,745800.00,3834721.45,176535.48
2016,05,07133900,Malaysia,144000.00,3822673.81,175980.86
